"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gadd45b",5.28596110956615e-179,-0.989625485349661,0.612,0.762,1.47996339145633e-174,"Non-migr cDC2","Gadd45b"
"Rps27l",6.83284065827695e-179,-0.991828279500588,0.975,0.972,1.91305872750438e-174,"Non-migr cDC2","Rps27l"
"Man2b1",2.96173960514162e-178,0.440427846915907,0.714,0.456,8.2922785464755e-174,"Non-migr cDC2","Man2b1"
"Mdh1",4.30761334234701e-178,0.451176318118512,0.744,0.509,1.20604558359032e-173,"Non-migr cDC2","Mdh1"
"Hcls1",2.03392081350803e-176,0.413992001315044,0.884,0.658,5.69457149365977e-172,"Non-migr cDC2","Hcls1"
"H2-DMb1",5.87407140709731e-176,0.503342907526887,0.971,0.833,1.6446225125591e-171,"Non-migr cDC2","H2-DMb1"
"Uqcc2",2.03106934743412e-175,0.424316797005268,0.802,0.566,5.68658795894605e-171,"Non-migr cDC2","Uqcc2"
"Tecr",2.89811767108033e-175,0.407407202545459,0.655,0.399,8.1141498554907e-171,"Non-migr cDC2","Tecr"
"Pa2g4",5.90539709440877e-175,0.425633742487673,0.605,0.352,1.65339307849257e-170,"Non-migr cDC2","Pa2g4"
"Bzw2",6.69457725824166e-175,0.254826695414482,0.283,0.1,1.8743477407625e-170,"Non-migr cDC2","Bzw2"
"H3f3a",1.54967924561832e-174,0.296349271591628,0.999,0.995,4.33879195188218e-170,"Non-migr cDC2","H3f3a"
"Rnf19b",2.71991174942857e-174,-0.677413383487637,0.448,0.643,7.6152089160501e-170,"Non-migr cDC2","Rnf19b"
"Spint1",3.49324695836141e-174,0.379115042701756,0.484,0.238,9.78039283402028e-170,"Non-migr cDC2","Spint1"
"Calm1",7.22856996988176e-174,-0.721901766663541,0.999,0.998,2.02385502016749e-169,"Non-migr cDC2","Calm1"
"Socs2",6.71972504439648e-173,-1.1385490376248,0.146,0.376,1.88138861793013e-168,"Non-migr cDC2","Socs2"
"Cd200",8.73525078109201e-173,-1.2356248033804,0.17,0.395,2.44569551369014e-168,"Non-migr cDC2","Cd200"
"Ifi204",9.37130976680984e-173,-0.965447862317906,0.267,0.485,2.62377930851142e-168,"Non-migr cDC2","Ifi204"
"Bin1",1.38827147296376e-172,0.428214640698305,0.663,0.415,3.88688247000393e-168,"Non-migr cDC2","Bin1"
"Pycard",2.27072712344029e-171,0.476867231546466,0.845,0.633,6.35758180020811e-167,"Non-migr cDC2","Pycard"
"Ier2",1.82054150102501e-170,0.48817769523849,0.849,0.64,5.09715209456983e-166,"Non-migr cDC2","Ier2"
"Rpl22",2.41372541253534e-170,0.302158481667042,0.998,0.979,6.75794841001643e-166,"Non-migr cDC2","Rpl22"
"Gm10036",2.63888242519725e-169,0.566686914186797,0.846,0.665,7.38834301406727e-165,"Non-migr cDC2","Gm10036"
"Npm1",1.05545789778626e-167,0.366574227623002,0.973,0.883,2.95507102222198e-163,"Non-migr cDC2","Npm1"
"Fscn1",2.07836085491912e-167,-2.25583754540094,0.347,0.528,5.81899472160256e-163,"Non-migr cDC2","Fscn1"
"Etfb",5.11322975747586e-167,0.385481150926435,0.692,0.441,1.43160206749809e-162,"Non-migr cDC2","Etfb"
"Atp5f1",1.27312642188329e-166,0.362119959088987,0.958,0.876,3.56449935598885e-162,"Non-migr cDC2","Atp5f1"
"Vasp",1.75620674172183e-166,0.478821421231867,0.902,0.771,4.91702763547278e-162,"Non-migr cDC2","Vasp"
"Sptssa",2.33431373192165e-166,0.394751288675032,0.623,0.367,6.53561158663424e-162,"Non-migr cDC2","Sptssa"
"Rftn1",4.05970111002964e-166,-0.585598495369339,0.205,0.439,1.1366351167861e-161,"Non-migr cDC2","Rftn1"
"Sat1",1.50559278892848e-165,-0.748555897074543,0.854,0.89,4.21535869044195e-161,"Non-migr cDC2","Sat1"
"Siglecg",3.56122890965963e-164,0.34746050929683,0.474,0.23,9.97072870126502e-160,"Non-migr cDC2","Siglecg"
"Rpl27",1.24487873204188e-163,0.274570982760198,0.998,0.982,3.48541147397087e-159,"Non-migr cDC2","Rpl27"
"mt-Nd1",1.58372734553578e-163,0.351890847826703,0.993,0.917,4.43411982203109e-159,"Non-migr cDC2","mt-Nd1"
"Rpl23a-ps3",4.34326376952094e-163,0.35756054212297,0.961,0.858,1.21602699019047e-158,"Non-migr cDC2","Rpl23a-ps3"
"Mrpl52",1.00833831154648e-162,0.409863166508594,0.942,0.796,2.82314560466784e-158,"Non-migr cDC2","Mrpl52"
"Casp6",1.41868474100286e-162,0.387737445681309,0.397,0.186,3.97203353785979e-158,"Non-migr cDC2","Casp6"
"Tspan13",2.75918688558793e-162,0.500962972362502,0.844,0.649,7.72517144226907e-158,"Non-migr cDC2","Tspan13"
"Idh3a",8.5426374350589e-162,0.262768676972449,0.352,0.149,2.39176762906779e-157,"Non-migr cDC2","Idh3a"
"Nop58",1.29215231449648e-161,0.338360629819439,0.411,0.192,3.61776805012725e-157,"Non-migr cDC2","Nop58"
"Txndc17",1.85712781243671e-161,-1.06164197196108,0.762,0.82,5.19958644926029e-157,"Non-migr cDC2","Txndc17"
"Prkcb",3.48014365945252e-161,0.338473670385749,0.359,0.155,9.74370621773516e-157,"Non-migr cDC2","Prkcb"
"Ranbp1",9.65419911318341e-161,0.426859520007963,0.844,0.642,2.70298266770909e-156,"Non-migr cDC2","Ranbp1"
"Ppfia4",2.56458680829297e-160,0.308545894669369,0.291,0.111,7.18033014585867e-156,"Non-migr cDC2","Ppfia4"
"Cct5",6.59975639180711e-160,0.404261303771792,0.845,0.661,1.84779979457816e-155,"Non-migr cDC2","Cct5"
"Gm9493",7.52644095169748e-160,0.383852833517253,0.888,0.706,2.10725293765626e-155,"Non-migr cDC2","Gm9493"
"Nhp2",2.77936303950106e-159,0.406733489075014,0.725,0.49,7.78166063799507e-155,"Non-migr cDC2","Nhp2"
"Sfxn1",4.77326702393815e-159,0.257814853846524,0.267,0.097,1.3364193013622e-154,"Non-migr cDC2","Sfxn1"
"Gpi1",8.1057049751254e-159,0.408755432563985,0.838,0.646,2.26943527893561e-154,"Non-migr cDC2","Gpi1"
"Mical1",1.40649247432312e-158,0.32654600652735,0.452,0.225,3.93789762960987e-154,"Non-migr cDC2","Mical1"
"Sept6",1.76935334815646e-157,0.289610448669995,0.457,0.222,4.95383550416847e-153,"Non-migr cDC2","Sept6"
"Pepd",1.80880401986942e-157,0.416200569888977,0.567,0.335,5.06428949483041e-153,"Non-migr cDC2","Pepd"
"Mafb",1.96953181556845e-157,-1.11283764959421,0.078,0.286,5.51429517722855e-153,"Non-migr cDC2","Mafb"
"Slc25a5",2.36296377822491e-157,0.360743859162993,0.963,0.875,6.61582598627411e-153,"Non-migr cDC2","Slc25a5"
"Cyth4",5.6092853730934e-157,0.410268304918196,0.706,0.457,1.57048771875869e-152,"Non-migr cDC2","Cyth4"
"Ptp4a3",6.70834724802644e-157,0.291556757645278,0.363,0.159,1.87820306250244e-152,"Non-migr cDC2","Ptp4a3"
"Ptms",1.3490805750929e-156,-0.546305056363963,0.865,0.894,3.77715579414511e-152,"Non-migr cDC2","Ptms"
"Acat1",1.51972806400502e-155,0.311991059863822,0.453,0.228,4.25493463360126e-151,"Non-migr cDC2","Acat1"
"Itgb2",2.21675161210919e-155,0.409127007379185,0.833,0.597,6.20646116358332e-151,"Non-migr cDC2","Itgb2"
"Bst2",2.69598249925807e-155,-0.678018065125293,0.898,0.92,7.54821180142274e-151,"Non-migr cDC2","Bst2"
"Rab7b",4.94253869696003e-154,-0.6526885711246,0.102,0.319,1.38381198437487e-149,"Non-migr cDC2","Rab7b"
"Ppm1m",1.26221944409525e-153,0.355516582997593,0.598,0.346,3.53396199957789e-149,"Non-migr cDC2","Ppm1m"
"1700025G04Rik",1.78110885056279e-153,0.327712156566144,0.493,0.257,4.9867485598057e-149,"Non-migr cDC2","1700025G04Rik"
"Hmgb1",1.96858010166555e-153,0.328714208282846,0.913,0.757,5.5116305686432e-149,"Non-migr cDC2","Hmgb1"
"Dad1",2.41501998092511e-153,0.368652052968762,0.905,0.765,6.76157294259413e-149,"Non-migr cDC2","Dad1"
"Cd274",1.60227134624199e-152,-0.703192305190875,0.357,0.549,4.48603931520831e-148,"Non-migr cDC2","Cd274"
"Lsp1",1.66235711095853e-152,0.256162870870309,0.992,0.941,4.65426743926168e-148,"Non-migr cDC2","Lsp1"
"Ramp1",3.40364058844896e-152,0.334200110857463,0.487,0.254,9.52951291953941e-148,"Non-migr cDC2","Ramp1"
"Eef1d",6.26326265863769e-152,0.352826525909871,0.914,0.773,1.75358827916538e-147,"Non-migr cDC2","Eef1d"
"Isyna1",4.51806008028081e-151,0.365958154204407,0.475,0.254,1.26496646127702e-146,"Non-migr cDC2","Isyna1"
"Pcgf5",1.85151165627651e-150,-0.710025329521637,0.265,0.469,5.18386233524298e-146,"Non-migr cDC2","Pcgf5"
"Ccr7",3.16394924950447e-150,-1.85222252152346,0.711,0.776,8.85842510876261e-146,"Non-migr cDC2","Ccr7"
"Tgfb1",4.69974676708525e-149,0.411455378463584,0.857,0.637,1.31583509984853e-144,"Non-migr cDC2","Tgfb1"
"Ssbp4",1.08192232190574e-148,0.318627416271235,0.462,0.238,3.0291661168717e-144,"Non-migr cDC2","Ssbp4"
"AA467197",1.43794907998985e-148,-0.932837472072895,0.791,0.869,4.02596983415558e-144,"Non-migr cDC2","AA467197"
"C1qc",5.20771386890555e-147,-2.24235255910897,0.256,0.441,1.45805572901618e-142,"Non-migr cDC2","C1qc"
"Eps8",2.57291725530108e-146,0.437072577690183,0.553,0.319,7.20365373139197e-142,"Non-migr cDC2","Eps8"
"Tln1",3.28885882356106e-146,0.435935116355927,0.814,0.626,9.20814693420626e-142,"Non-migr cDC2","Tln1"
"Ly75",6.52001731055035e-146,-0.603428300702025,0.057,0.254,1.82547444660789e-141,"Non-migr cDC2","Ly75"
"Rap2b",2.41904406419783e-145,-0.719472653886208,0.146,0.351,6.77283957094108e-141,"Non-migr cDC2","Rap2b"
"Trmt112",5.2740685938586e-145,0.384978635594829,0.799,0.589,1.47663372490853e-140,"Non-migr cDC2","Trmt112"
"Sh3glb1",4.49337169282736e-144,-0.483215113053332,0.9,0.916,1.2580542065578e-139,"Non-migr cDC2","Sh3glb1"
"Emg1",1.94702165769291e-143,0.364467405944996,0.749,0.519,5.45127123720862e-139,"Non-migr cDC2","Emg1"
"Itgax",4.16722865474928e-143,0.3510530547483,0.76,0.52,1.1667406787567e-138,"Non-migr cDC2","Itgax"
"Lmo2",9.37022275380465e-143,0.308173950341149,0.454,0.235,2.62347496661023e-138,"Non-migr cDC2","Lmo2"
"Fgr",1.1408634704686e-142,0.356898140240863,0.727,0.464,3.19418954461799e-138,"Non-migr cDC2","Fgr"
"Slc3a2",1.17848011243751e-142,-0.50039775999197,0.853,0.901,3.29950861880254e-138,"Non-migr cDC2","Slc3a2"
"Cfb",4.1213165696965e-142,-0.702506661235639,0.063,0.254,1.15388621318363e-137,"Non-migr cDC2","Cfb"
"H13",4.73197857149388e-142,0.373619349997737,0.791,0.575,1.32485936044686e-137,"Non-migr cDC2","H13"
"Hsd17b10",7.9471149520313e-142,0.355261387924167,0.573,0.34,2.22503324426972e-137,"Non-migr cDC2","Hsd17b10"
"Trafd1",9.61306877630704e-142,-0.563502477045407,0.447,0.607,2.69146699599045e-137,"Non-migr cDC2","Trafd1"
"Slc44a2",1.80814975554714e-141,0.270268092790206,0.341,0.151,5.06245768558088e-137,"Non-migr cDC2","Slc44a2"
"Iscu",2.07944255858539e-141,-0.813132486408162,0.726,0.78,5.82202327552738e-137,"Non-migr cDC2","Iscu"
"Atp5d",3.18096675463479e-141,0.32321946468437,0.945,0.861,8.9060707196265e-137,"Non-migr cDC2","Atp5d"
"Ctsb",3.31234823893458e-141,-1.58213310114794,0.924,0.902,9.27391259936903e-137,"Non-migr cDC2","Ctsb"
"Sec61b",1.01417890821597e-140,0.349080344030828,0.98,0.941,2.83949810722309e-136,"Non-migr cDC2","Sec61b"
"Gm9733",1.67678326958363e-140,0.301067900600276,0.255,0.095,4.69465779818025e-136,"Non-migr cDC2","Gm9733"
"Tapbpl",1.96891550380603e-140,-0.594186790775544,0.271,0.472,5.51256962755611e-136,"Non-migr cDC2","Tapbpl"
"Parvg",2.49272841861526e-140,0.294914318094497,0.378,0.181,6.97914102643901e-136,"Non-migr cDC2","Parvg"
"Prmt1",3.40196146559266e-140,0.367708911393953,0.609,0.378,9.52481171136632e-136,"Non-migr cDC2","Prmt1"
"Itpr1",5.3620430028108e-140,0.273855533875336,0.37,0.172,1.50126479992697e-135,"Non-migr cDC2","Itpr1"
"C3",8.30992946875095e-140,-0.791225397825646,0.088,0.282,2.32661405266089e-135,"Non-migr cDC2","C3"
"Trappc5",1.14008427911891e-139,0.387043143251889,0.552,0.331,3.19200796467712e-135,"Non-migr cDC2","Trappc5"
"Ciita",1.75307907873996e-139,0.332806787770448,0.446,0.233,4.90827080465614e-135,"Non-migr cDC2","Ciita"
"Ms4a7",2.24088329451385e-139,-1.43344667805449,0.128,0.32,6.27402504797988e-135,"Non-migr cDC2","Ms4a7"
"Serbp1",4.813251500695e-139,0.357884436176633,0.923,0.801,1.34761415516459e-134,"Non-migr cDC2","Serbp1"
"Idh2",2.38214612697202e-138,0.289038381769967,0.358,0.167,6.66953272629627e-134,"Non-migr cDC2","Idh2"
"Pdlim4",4.3620912651164e-138,-0.574856975874572,0.058,0.247,1.22129831240729e-133,"Non-migr cDC2","Pdlim4"
"Ryr1",1.37963883148102e-137,0.267766042161396,0.308,0.132,3.86271280038055e-133,"Non-migr cDC2","Ryr1"
"Axl",4.85138510844312e-137,-0.631479102164432,0.212,0.421,1.3582908026619e-132,"Non-migr cDC2","Axl"
"C3ar1",1.56429253786893e-136,-0.687880090283577,0.038,0.217,4.37970624752544e-132,"Non-migr cDC2","C3ar1"
"Lsm6",4.15393353832563e-136,0.365357829406269,0.723,0.498,1.16301831206041e-131,"Non-migr cDC2","Lsm6"
"Asb2",9.38656248086738e-136,0.291613796976899,0.195,0.064,2.62804976339325e-131,"Non-migr cDC2","Asb2"
"C1qb",1.95108411887691e-135,-2.56310562698991,0.449,0.576,5.46264531603156e-131,"Non-migr cDC2","C1qb"
"Ech1",3.0450097498246e-135,0.368076032776406,0.62,0.401,8.52541829755892e-131,"Non-migr cDC2","Ech1"
"Il1b",3.14722355443232e-135,0.694766865552893,0.962,0.897,8.8115965076996e-131,"Non-migr cDC2","Il1b"
"Lsm7",2.08391879785486e-134,0.279352981640257,0.446,0.232,5.83455585023405e-130,"Non-migr cDC2","Lsm7"
"Fam49b",2.69190656300062e-134,0.324359997177551,0.963,0.852,7.53679999508914e-130,"Non-migr cDC2","Fam49b"
"Sulf2",3.93127491297984e-134,0.273855860903763,0.378,0.18,1.1006783501361e-129,"Non-migr cDC2","Sulf2"
"Nccrp1",6.12071369059115e-134,0.281196383828414,0.169,0.05,1.71367741909171e-129,"Non-migr cDC2","Nccrp1"
"Aif1",2.67879701103047e-133,-1.20315675487311,0.704,0.757,7.5000958714831e-129,"Non-migr cDC2","Aif1"
"Tmed5",2.78230234492864e-133,0.383101761717435,0.772,0.554,7.78989010533121e-129,"Non-migr cDC2","Tmed5"
"Sdf2l1",3.28995692726772e-133,0.507021841590316,0.723,0.52,9.21122140496417e-129,"Non-migr cDC2","Sdf2l1"
"Iqgap2",3.71306547798848e-133,0.251123604295103,0.273,0.111,1.03958407252722e-128,"Non-migr cDC2","Iqgap2"
"Rassf2",4.54919239470436e-133,-0.582273901414842,0.211,0.409,1.27368288666933e-128,"Non-migr cDC2","Rassf2"
"Mrto4",1.44651726128488e-132,0.290031691219929,0.45,0.24,4.04995902814542e-128,"Non-migr cDC2","Mrto4"
"Emc6",2.39890744393452e-132,0.359109001700576,0.698,0.476,6.71646106152787e-128,"Non-migr cDC2","Emc6"
"Olfm1",3.18222567600329e-132,0.387541763047215,0.523,0.305,8.90959544767402e-128,"Non-migr cDC2","Olfm1"
"Cox7b",4.92365493734361e-132,0.352540256889438,0.944,0.845,1.37852490935746e-127,"Non-migr cDC2","Cox7b"
"Nfam1",7.57728220664541e-132,0.261162602975996,0.377,0.18,2.12148747221658e-127,"Non-migr cDC2","Nfam1"
"Insl6",8.06727325022766e-132,-0.65149828668705,0.105,0.298,2.25867516459874e-127,"Non-migr cDC2","Insl6"
"Laptm5",1.93115298851857e-131,0.342883380802989,0.972,0.887,5.40684213725428e-127,"Non-migr cDC2","Laptm5"
"Crtc3",2.18098835672908e-131,0.344300089116995,0.48,0.267,6.10633120117008e-127,"Non-migr cDC2","Crtc3"
"Slc1a5",4.5949227444196e-131,0.26074316901175,0.347,0.161,1.2864864699826e-126,"Non-migr cDC2","Slc1a5"
"Epn1",5.27053926518916e-131,0.338086906236533,0.625,0.396,1.47564558346766e-126,"Non-migr cDC2","Epn1"
"Zfp263",1.02119227374694e-130,0.353669512437001,0.392,0.198,2.85913412803668e-126,"Non-migr cDC2","Zfp263"
"Sqstm1",5.47314848562206e-130,-0.636256445484954,0.614,0.721,1.53237211300446e-125,"Non-migr cDC2","Sqstm1"
"Laptm4a",7.7456842325264e-130,-0.492415635543197,0.682,0.756,2.16863667142274e-125,"Non-migr cDC2","Laptm4a"
"Cd81",9.42855836131158e-130,-0.941579547598479,0.112,0.299,2.63980777000001e-125,"Non-migr cDC2","Cd81"
"Apobec3",3.91212247756479e-129,-0.557636672428736,0.623,0.73,1.09531605126859e-124,"Non-migr cDC2","Apobec3"
"Itgam",6.24033578605996e-129,0.292939642315483,0.396,0.194,1.74716921338107e-124,"Non-migr cDC2","Itgam"
"Ube2e1",9.69518128740806e-129,0.328656547787316,0.628,0.398,2.71445685684851e-124,"Non-migr cDC2","Ube2e1"
"Fcgrt",1.49189526031333e-128,0.437564296595398,0.523,0.312,4.17700834982526e-124,"Non-migr cDC2","Fcgrt"
"5031439G07Rik",3.28334845473939e-128,0.305633712476328,0.52,0.297,9.19271900357934e-124,"Non-migr cDC2","5031439G07Rik"
"Kdm6b",4.97591843191377e-128,0.528141740016393,0.804,0.616,1.39315764256722e-123,"Non-migr cDC2","Kdm6b"
"Psap",7.54850851960443e-128,-0.869155830683269,0.977,0.98,2.11343141531885e-123,"Non-migr cDC2","Psap"
"Bri3bp",1.32637347738928e-127,0.312777703108915,0.581,0.349,3.71358046199451e-123,"Non-migr cDC2","Bri3bp"
"Pdcd1lg2",2.13492254820402e-127,-0.632387118371474,0.204,0.399,5.97735615046161e-123,"Non-migr cDC2","Pdcd1lg2"
"Ccl22",6.08869471171456e-127,-1.83183401272251,0.397,0.55,1.70471274538584e-122,"Non-migr cDC2","Ccl22"
"Tspan3",1.0219020584485e-126,-1.31720572912355,0.327,0.479,2.86112138324411e-122,"Non-migr cDC2","Tspan3"
"Pip4k2a",1.14420699474257e-126,0.344180260430679,0.634,0.408,3.20355074388024e-122,"Non-migr cDC2","Pip4k2a"
"Dctpp1",1.3983106788899e-126,0.262470135201162,0.446,0.234,3.91499023875594e-122,"Non-migr cDC2","Dctpp1"
"Eif3e",4.56653763016674e-126,0.329013056883985,0.899,0.751,1.27853920569408e-121,"Non-migr cDC2","Eif3e"
"Apobec1",8.96201727756734e-126,-0.517853086519582,0.144,0.337,2.5091855973733e-121,"Non-migr cDC2","Apobec1"
"Poglut1",1.18931778790007e-125,-0.615614107965938,0.143,0.331,3.32985194256262e-121,"Non-migr cDC2","Poglut1"
"Hnrnpa3",1.82465769641367e-125,0.331097784064379,0.935,0.84,5.108676618419e-121,"Non-migr cDC2","Hnrnpa3"
"Zfos1",3.58218245674098e-125,-0.651135964021183,0.659,0.755,1.00293944423834e-120,"Non-migr cDC2","Zfos1"
"Rsad2",4.32469472312765e-125,-1.22534158437328,0.21,0.397,1.21082802858128e-120,"Non-migr cDC2","Rsad2"
"Cyb5a",6.40239168786153e-125,0.347354687372636,0.755,0.537,1.79254162476747e-120,"Non-migr cDC2","Cyb5a"
"Snrpa1",1.46601023010119e-124,0.319702324082758,0.518,0.304,4.10453544223731e-120,"Non-migr cDC2","Snrpa1"
"Slfn1",2.87078405911245e-124,-0.515577225964238,0.127,0.319,8.03762120870305e-120,"Non-migr cDC2","Slfn1"
"Ahr",4.14740139119832e-124,0.369172371562237,0.523,0.306,1.1611894415077e-119,"Non-migr cDC2","Ahr"
"Mmp14",7.11878586005388e-124,-0.499291269491919,0.073,0.253,1.99311766509789e-119,"Non-migr cDC2","Mmp14"
"Grina",8.29536386608397e-124,-0.598771781821329,0.349,0.517,2.32253597522619e-119,"Non-migr cDC2","Grina"
"Nudt17",3.25799692703301e-123,-0.699170892601062,0.048,0.217,9.12173979630703e-119,"Non-migr cDC2","Nudt17"
"Atp5h",3.53500440819953e-123,0.28404352541044,0.985,0.953,9.89730534207704e-119,"Non-migr cDC2","Atp5h"
"Snrpg",6.33517685255444e-123,0.308452970125878,0.925,0.803,1.77372281517819e-118,"Non-migr cDC2","Snrpg"
"Ly96",6.79106793715734e-123,-0.405350615392008,0.065,0.242,1.90136320104531e-118,"Non-migr cDC2","Ly96"
"S100a11",8.61967439268354e-123,0.395800882990736,0.986,0.932,2.41333643646354e-118,"Non-migr cDC2","S100a11"
"Cd53",8.79091616535712e-123,0.301253564907648,0.943,0.762,2.46128070797669e-118,"Non-migr cDC2","Cd53"
"Il15",2.8169561871249e-122,-0.408828322870212,0.039,0.208,7.8869139327123e-118,"Non-migr cDC2","Il15"
"Tnfrsf9",4.87593056848807e-122,-0.86267134295599,0.048,0.216,1.36516304056529e-117,"Non-migr cDC2","Tnfrsf9"
"Zfp36l2",9.17277878746945e-122,0.467015667307338,0.642,0.432,2.5681946049157e-117,"Non-migr cDC2","Zfp36l2"
"Laptm4b",1.74634536465468e-121,-0.740522027870662,0.073,0.248,4.88941775196018e-117,"Non-migr cDC2","Laptm4b"
"Anp32e",2.61868091606778e-121,0.300251399090266,0.589,0.363,7.33178282880657e-117,"Non-migr cDC2","Anp32e"
"Rps6ka4",1.07921272404213e-120,0.280367797466733,0.399,0.207,3.02157978477315e-116,"Non-migr cDC2","Rps6ka4"
"Mxd1",1.47313948324256e-120,-0.699913370062123,0.501,0.637,4.12449592518253e-116,"Non-migr cDC2","Mxd1"
"Epcam",3.00932656962099e-120,0.333561771776349,0.214,0.08,8.42551252962485e-116,"Non-migr cDC2","Epcam"
"Rap1a",1.54114743397463e-119,0.364085019619653,0.907,0.77,4.31490458564216e-115,"Non-migr cDC2","Rap1a"
"Runx1",1.8515397355503e-119,0.313419521640842,0.454,0.254,5.18394095159372e-115,"Non-migr cDC2","Runx1"
"Hmgn1",6.7757712067806e-119,0.310102877070247,0.541,0.318,1.89708042247443e-114,"Non-migr cDC2","Hmgn1"
"Vps37b",1.08501867869509e-118,0.351367777108921,0.577,0.361,3.03783529661053e-114,"Non-migr cDC2","Vps37b"
"Stxbp3",1.5792958975356e-118,-0.557056997597797,0.379,0.542,4.42171265392018e-114,"Non-migr cDC2","Stxbp3"
"Flot1",2.5267557501119e-118,0.336559911890871,0.484,0.282,7.07441074916331e-114,"Non-migr cDC2","Flot1"
"Grn",2.71088698248927e-118,-0.904435510921104,0.771,0.769,7.58994137357346e-114,"Non-migr cDC2","Grn"
"Fkbp3",6.02754865894936e-118,0.280888183849167,0.532,0.311,1.68759307353264e-113,"Non-migr cDC2","Fkbp3"
"Cblb",6.2666021062307e-118,-0.459527825482962,0.084,0.26,1.75452325770247e-113,"Non-migr cDC2","Cblb"
"Cdkn2d",6.9046260598223e-118,0.327336866894443,0.321,0.153,1.93315720422905e-113,"Non-migr cDC2","Cdkn2d"
"Psen2",1.54143740898508e-117,-0.487370289530638,0.136,0.318,4.31571645767643e-113,"Non-migr cDC2","Psen2"
"Tnfrsf4",1.06178489077604e-116,-1.14005606010139,0.11,0.283,2.97278533719475e-112,"Non-migr cDC2","Tnfrsf4"
"Slc11a1",1.66908312439126e-116,-0.502355471718422,0.039,0.199,4.67309893167065e-112,"Non-migr cDC2","Slc11a1"
"Il15ra",4.89072265341148e-116,-0.492085432768546,0.059,0.227,1.36930452850215e-111,"Non-migr cDC2","Il15ra"
"Ncoa7",8.74527916679673e-116,-0.868913132408089,0.219,0.391,2.44850326111975e-111,"Non-migr cDC2","Ncoa7"
"Pyhin1",9.67948330782345e-116,-0.579457717997764,0.309,0.479,2.71006173652441e-111,"Non-migr cDC2","Pyhin1"
"Gpr65",9.95955014609073e-116,-0.603978742999904,0.278,0.46,2.78847484990248e-111,"Non-migr cDC2","Gpr65"
"Eif4a1",9.97536952284503e-116,0.308710831037658,0.976,0.942,2.79290395900615e-111,"Non-migr cDC2","Eif4a1"
"Clec4b1",1.14260176835355e-115,0.350280835966421,0.257,0.108,3.19905643103628e-111,"Non-migr cDC2","Clec4b1"
"Alcam",3.51940700434913e-115,0.271521924253778,0.543,0.32,9.85363573077669e-111,"Non-migr cDC2","Alcam"
"Naa10",5.26408255550585e-115,0.250034735187218,0.411,0.218,1.47383783389053e-110,"Non-migr cDC2","Naa10"
"Naga",5.68866793463397e-115,0.329124027410879,0.508,0.301,1.59271324833882e-110,"Non-migr cDC2","Naga"
"Bin2",6.79098412474425e-115,0.289764541058718,0.472,0.268,1.9013397352459e-110,"Non-migr cDC2","Bin2"
"Strip2",8.25612113901666e-115,-0.415340511566637,0.036,0.193,2.31154879650189e-110,"Non-migr cDC2","Strip2"
"Ybx3",1.06800973726829e-114,0.268135208063827,0.363,0.184,2.99021366240376e-110,"Non-migr cDC2","Ybx3"
"Cdk2ap2",3.13148449779355e-114,0.529168797018316,0.809,0.652,8.76753029692237e-110,"Non-migr cDC2","Cdk2ap2"
"Pigx",2.29495039274357e-113,0.303846051061754,0.516,0.308,6.42540210960344e-109,"Non-migr cDC2","Pigx"
"Srsf3",1.65598161310458e-112,0.352187194414212,0.899,0.782,4.63641732037019e-108,"Non-migr cDC2","Srsf3"
"Rabgap1l",2.37562962388655e-112,-0.463414712405637,0.077,0.246,6.65128782095757e-108,"Non-migr cDC2","Rabgap1l"
"Rab24",5.37193954574227e-112,0.297208930031668,0.515,0.307,1.50403563401692e-107,"Non-migr cDC2","Rab24"
"Sirpb1a",5.64275333445677e-112,0.289383070589342,0.331,0.161,1.57985807858121e-107,"Non-migr cDC2","Sirpb1a"
"Adora2a",7.66097529445435e-112,-0.471964968454554,0.104,0.28,2.14491986294133e-107,"Non-migr cDC2","Adora2a"
"Pla2g7",8.55724286258239e-112,-0.775060172864739,0.049,0.206,2.39585685666582e-107,"Non-migr cDC2","Pla2g7"
"Rassf5",9.84883873614414e-112,0.255734907171363,0.421,0.226,2.75747786934564e-107,"Non-migr cDC2","Rassf5"
"H2-Aa",2.09922558280297e-111,0.264092344434437,1,1,5.87741178673176e-107,"Non-migr cDC2","H2-Aa"
"Fcgr4",2.44816029936197e-111,-0.896916825102585,0.153,0.324,6.85435920615365e-107,"Non-migr cDC2","Fcgr4"
